divisao2dig,cd_cnpj,cd_ramo_atividade,de_ramo_atividade,Ramo de Atividade,Divisões
49,13952074000170,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08598786000100,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,13952074000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,08598786000100,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,01686022000110,4929901,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08598786000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10143773000180,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,07594860000140,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,08018469000160,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,09345040000140,4921301,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Transporte,TRANSPORTE TERRESTRE
49,97552919000120,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,15636443000140,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,07594860000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08018469000160,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,74216086000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14638402000120,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,09150714000150,4930201,SERVICOS DE REBOQUE DE VEICULOS,Transporte,TRANSPORTE TERRESTRE
49,15407071000180,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,15407071000180,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,09150714000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15407071000180,4924800,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,06950739000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14638402000120,4929901,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,14638402000120,4924800,SERVICOS DE ENTREGA RAPIDA,Transporte,TRANSPORTE TERRESTRE
49,14638402000120,4930201,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,07451152000150,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13578238000140,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,14455973000120,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15407071000180,4921301,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,01319254000130,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,01319254000130,4929902,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08309785000190,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,91876961000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05568312000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,91876961000110,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15268650000190,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,13698318000130,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10396192000150,4930202,"CULTIVO DE CITRICOS, EXCETO LARANJA",Transporte,TRANSPORTE TERRESTRE
49,13578238000140,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08573624000100,4929901,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,15756999000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13578238000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15756999000170,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13274767000150,4923002,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,11697086000170,4929902,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,11572596000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11572596000110,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,09582219000110,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,00985027000180,4929904,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,67755256000180,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,12913655000130,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13707897000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13707897000130,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14617605000130,4930201,OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,05762611000190,4929902,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,10706766000140,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,01686022000110,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,00985027000180,4924800,AGENCIAS DE VIAGENS,Transporte,TRANSPORTE TERRESTRE
49,15180770000130,4923001,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",Transporte,TRANSPORTE TERRESTRE
49,74216086000120,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,00011060000290,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14455973000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,74216086000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,01686022000110,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13664005000160,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,03691935000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11697086000170,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,02109454000120,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,01192642000100,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,78807427000940,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13254187000100,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,01192642000100,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,94624665000110,4929902,AGENCIAS DE VIAGENS,Transporte,TRANSPORTE TERRESTRE
49,12092073000130,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,07443608000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,09795030002150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10618339000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,07443608000130,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL",Transporte,TRANSPORTE TERRESTRE
49,15698659000130,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,12092073000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10918590000190,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15322328000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10918590000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12092073000130,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15698659000130,4921301,HOLDINGS DE INSTITUICOES NAOFINANCEIRAS,Transporte,TRANSPORTE TERRESTRE
49,16483353000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11635464000190,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12839860000100,4930201,SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS,Transporte,TRANSPORTE TERRESTRE
49,12839860000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,76614296000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05704917000190,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,12839860000100,4930203,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05048207000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08472275000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,16950221000160,4921301,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,Transporte,TRANSPORTE TERRESTRE
49,11635464000190,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,16665857000160,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,09101918000100,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,11523852000180,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,16665857000160,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15301774000120,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,00793045000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08774423000170,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,09198850000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15264869000110,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14744664000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,46174884003540,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,03232271000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,09209294000130,4921301,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,49871213001400,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,09209294000130,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,10443721000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04933516000140,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05396242000160,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14744664000170,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,02589926000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15301774000120,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,12472740000100,4929901,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,Transporte,TRANSPORTE TERRESTRE
49,04105934000220,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11826355000150,4923001,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",Transporte,TRANSPORTE TERRESTRE
49,12227730000290,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12472740000100,4924800,OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,65300725000140,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,65300725000140,4929901,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,83067264000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,65300725000140,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,65300725000140,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,49871213001400,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,13952583000100,4923002,LIMPEZA EM PREDIOS E EM DOMICILIOS,Transporte,TRANSPORTE TERRESTRE
49,01842692000340,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14538547000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,16478322000180,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,12647895000210,4930203,PRODUCAO DE CARVAO VEGETAL  FLORESTAS PLANTADAS,Transporte,TRANSPORTE TERRESTRE
49,12231859000190,4923001,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,Transporte,TRANSPORTE TERRESTRE
49,05975835000180,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05559270000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,16384070000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14538547000150,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14538547000150,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14538547000150,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,07135873000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,08649546000180,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15807619000180,4924800,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,Transporte,TRANSPORTE TERRESTRE
49,04947948000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05631039000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,93195915000180,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,08649546000180,4929902,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,06541012000100,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,17003669000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
